Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1789438282,194228270,41,0,1,0,0.00,9.28
1789438283,194083579,39,0,0,0,0.00,10.10
1789438284,193897888,24,0,0,0,0.00,7.84
1789438285,193876194,30,0,0,0,0.00,8.16
1789438286,193800501,37,0,0,0,0.00,8.16
1789438287,193800807,45,0,0,0,0.00,7.37
1789438288,196014085,45,0,0,0,0.00,9.28
1789438289,193879417,44,0,0,0,0.00,13.86
1789438290,193923722,40,2,2,0,0.00,7.29
1789438291,193892027,40,0,0,0,0.00,11.11
1789438292,193681335,41,1,0,0,0.00,20.20
1789438293,193701639,42,0,0,0,0.00,5.32
1789438294,193899941,42,0,0,0,0.00,9.28
1789438295,193866245,40,0,0,0,0.00,8.16
1789438296,193889548,52,1,1,0,0.00,12.24
1789438297,193812853,31,0,0,0,0.00,4.26
1789438298,193882155,49,0,0,0,0.00,9.38
1789438299,193913458,36,0,0,0,0.00,10.89
1789438300,193882761,38,1,1,0,0.00,15.15
1789438301,193962063,45,0,0,0,0.00,12.00
1789438302,193891366,34,0,0,0,0.00,10.78
1789438303,195300650,30,0,0,0,0.00,11.65
1789438304,193889970,36,0,1,0,0.00,8.25
1789438305,193906271,33,0,0,0,0.00,8.08
1789438306,193887573,36,0,0,0,0.00,8.16
1789438307,193882874,34,0,0,0,0.00,8.08
1789438308,193884175,33,0,0,0,0.00,8.16
1789438309,193894475,31,0,0,0,0.00,9.90
1789438310,193895776,32,1,1,0,0.00,10.00
1789438311,193789077,25,0,0,0,0.00,4.12
1789438312,193883376,51,0,0,0,0.00,14.71
1789438313,195004662,49,0,0,0,0.00,11.22
1789438314,193883975,29,0,0,0,0.00,6.19
1789438315,193891274,48,0,0,0,0.00,13.13
1789438316,193918573,49,0,1,0,0.00,8.51
1789438317,193875873,36,0,0,0,0.00,8.16
1789438318,193879171,41,0,0,0,0.00,12.75
1789438319,193884469,46,0,0,0,0.00,14.71
1789438320,193900767,39,1,1,0,0.00,10.10
1789438321,193922065,34,0,0,0,0.00,6.19
1789438322,193876363,34,0,0,0,0.00,5.26
1789438323,193897660,15,0,0,0,0.00,3.06
1789438324,193886958,37,0,0,0,0.00,10.10
1789438325,193892255,35,1,1,0,0.00,10.89
1789438326,193855552,59,1,1,0,0.00,12.37
1789438327,193793849,80,0,0,0,0.00,18.18
1789438328,193896144,39,0,0,0,0.00,10.89
1789438329,193912440,41,1,0,0,0.00,9.18
1789438330,193798737,32,1,1,0,0.00,10.20
1789438331,193892032,30,0,0,0,0.00,3.16
1789438332,195087312,25,0,0,0,2.00,4.12
1789438333,193879623,52,0,0,0,0.00,13.13
1789438334,193880918,43,1,1,0,0.00,11.22
1789438335,193879212,38,0,0,0,0.00,14.29
1789438336,193879507,48,0,0,0,0.00,15.00
1789438337,193902801,38,0,0,0,0.00,11.00
1789438338,193894095,34,0,0,0,0.00,8.08
1789438339,193889389,49,1,1,0,0.00,12.24
1789438340,195190666,29,0,0,0,2.00,8.00
1789438341,193934976,31,0,0,0,0.00,8.08
1789438342,193889269,36,0,0,0,0.00,10.10
1789438343,193876563,43,0,0,0,0.00,7.37
1789438344,193913855,40,0,0,0,0.00,8.25
1789438345,193883148,44,0,0,0,0.00,9.38
1789438346,195173424,23,0,0,0,0.00,5.05
1789438347,193877732,32,1,1,0,0.00,9.00
1789438348,193891024,39,0,1,0,0.00,11.88
1789438349,193875316,38,1,1,0,0.00,12.75
1789438350,193877607,40,0,0,0,0.00,10.89
1789438351,193887899,45,0,0,0,0.00,10.31
1789438352,193679192,37,0,0,0,0.00,21.43
1789438353,193932480,29,1,1,0,0.00,6.06
1789438354,194317766,30,0,0,0,0.00,3.16
1789438355,193881062,32,0,0,0,0.00,8.16
1789438356,193892352,41,0,1,0,0.00,11.00
1789438357,193885642,42,0,0,0,0.00,6.38
1789438358,193965930,35,0,0,0,0.00,9.90
1789438359,193881221,39,1,0,0,0.00,8.33
1789438360,193891510,34,0,0,0,0.00,10.10
1789438361,193682802,30,1,1,0,0.00,8.25
1789438362,193880088,36,0,0,0,0.00,9.90
1789438363,194063375,41,0,0,0,0.00,8.33
1789438364,193877666,34,2,2,0,0.00,11.00
1789438365,193877954,33,0,1,0,0.00,9.09
1789438366,193912242,37,0,0,0,0.00,4.21
1789438367,193899530,45,0,0,0,0.00,13.73
1789438368,193890818,33,0,0,0,0.00,11.00
1789438369,193878105,44,0,0,0,0.00,9.18
1789438370,193792394,42,1,1,0,0.00,9.28
1789438371,193893679,47,0,0,0,0.00,12.00
1789438372,193794967,33,0,0,0,0.00,7.14
1789438373,193881253,39,0,0,0,0.00,7.29
1789438374,193914539,47,1,1,0,0.00,11.22
1789438375,193891825,37,0,0,0,0.00,9.18
1789438376,193901111,38,0,0,0,0.00,11.76
1789438377,193886397,42,0,0,0,0.00,9.18
1789438378,193799684,44,0,0,0,0.00,12.87
1789438379,193896968,46,1,1,0,0.00,9.28
1789438380,193803255,36,0,0,0,0.00,14.42
1789438381,193895539,47,0,0,0,0.00,13.00
1789438382,193907823,28,0,1,0,0.00,7.07
1789438383,193887108,20,0,0,0,0.00,5.05
1789438384,193789394,45,1,2,0,0.00,12.00
1789438385,193890677,33,1,1,0,0.00,7.14
1789438386,193892961,70,0,0,0,0.00,17.82
1789438387,193885245,46,0,0,0,0.00,9.38
1789438388,193781529,51,0,0,0,0.00,9.47
1789438389,193885812,35,0,0,0,0.00,8.16
1789438390,193882095,41,0,0,0,0.00,11.00
1789438391,193885378,31,0,0,0,0.00,3.19
1789438392,193888661,41,0,0,0,0.00,10.31
1789438393,193880943,32,0,0,0,0.00,10.00
1789438394,195309207,38,0,0,0,0.00,12.62
1789438395,193882508,47,0,0,0,0.00,9.38
1789438396,193877790,39,0,0,0,0.00,11.11
1789438397,193897071,36,1,1,0,0.00,10.89
1789438398,193888353,44,0,0,0,0.00,12.00
1789438399,195476614,31,0,0,0,0.00,8.08
1789438400,193892916,34,1,1,0,0.00,10.00
1789438401,193878197,25,0,1,0,0.00,7.14
1789438402,193893478,41,0,0,0,0.00,11.88
1789438403,193886758,41,0,0,0,0.00,10.10
1789438404,193797040,43,1,1,0,0.00,11.22
1789438405,193957318,38,0,0,0,0.00,10.10
1789438406,193882599,32,0,0,0,0.00,5.21
1789438407,193796880,35,0,0,0,0.00,7.14
1789438408,193881159,40,0,0,0,0.00,11.88
1789438409,193879438,36,0,0,0,0.00,7.22
1789438410,193881718,37,0,0,0,0.00,10.00
1789438411,193901997,50,0,0,0,0.00,14.00
1789438412,193674278,41,0,0,0,0.00,23.76
1789438413,193882554,54,1,1,0,0.00,11.34
1789438414,193884833,33,0,1,0,0.00,7.22
1789438415,193894111,24,0,0,0,0.00,2.13
1789438416,193958389,44,0,0,0,0.00,11.11
1789438417,193882667,38,1,1,0,0.00,13.59
1789438418,193881945,42,0,1,0,0.00,10.10
1789438419,193880223,40,0,0,0,0.00,10.10
1789438420,193883500,35,1,0,0,0.00,5.26
1789438421,193914777,35,1,1,0,0.00,10.00
1789438422,193894054,40,0,0,0,0.00,12.87
1789438423,193794332,34,2,1,0,0.00,16.00
1789438424,193880608,45,0,0,0,0.00,14.14
1789438425,194051882,44,0,0,0,0.00,10.20
1789438426,193885161,37,0,0,0,0.00,8.16
1789438427,193888437,43,1,1,0,0.00,11.11
1789438428,193890713,34,0,0,0,0.00,6.19
1789438429,193892988,53,2,2,0,0.00,15.15
1789438430,193884264,38,1,1,0,0.00,11.76
1789438431,193880539,35,1,1,0,0.00,10.00
1789438432,193881815,44,0,0,0,0.00,10.20
1789438433,195961063,37,1,2,0,0.00,7.29
1789438434,193701367,30,0,0,0,0.00,5.21
1789438435,193871639,41,0,0,0,0.00,9.28
1789438436,193875914,47,0,0,0,0.00,9.28
1789438437,193891188,30,0,0,0,0.00,9.00
1789438438,193881462,22,0,0,0,0.00,6.00
1789438439,193876736,36,0,0,0,0.00,10.00
1789438440,193882010,38,0,0,0,0.00,2.17
1789438441,195126267,46,0,0,0,2.00,14.00
1789438442,193896556,20,0,0,0,0.00,7.77
1789438443,193889830,19,0,0,0,0.00,7.00
1789438444,193794104,35,0,0,0,0.00,8.08
1789438445,193927375,38,0,0,0,0.00,7.22
1789438446,193882648,49,0,0,0,0.00,7.45
1789438447,193877921,80,0,0,0,0.00,15.62
1789438448,193782194,38,0,0,0,0.00,10.00
1789438449,193878465,48,1,1,0,0.00,10.31
1789438450,193893737,45,0,0,0,0.00,11.11
1789438451,193788010,37,0,0,0,0.00,11.00
1789438452,193884280,44,0,0,0,0.00,11.11
1789438453,193897552,35,0,0,0,0.00,10.20
1789438454,193878823,43,1,1,0,0.00,13.27
1789438455,193889094,48,0,0,0,0.00,12.00
1789438456,193815366,34,1,2,0,0.00,8.16
1789438457,193885636,41,0,1,0,0.00,11.11
1789438458,193877906,43,1,0,0,0.00,10.10
1789438459,193880177,35,0,0,0,0.00,10.20
1789438460,193889447,27,0,0,0,0.00,7.92
1789438461,193874717,34,0,0,0,0.00,2.17
1789438462,193885987,39,0,0,0,0.00,9.09
1789438463,193892256,34,0,0,0,0.00,9.00
1789438464,195038511,32,0,0,0,0.00,10.78
1789438465,194715785,25,0,0,0,0.00,6.12
1789438466,193910064,42,0,0,0,0.00,7.37
1789438467,193910333,49,0,0,0,0.00,11.11
1789438468,193887602,40,0,0,0,0.00,8.25
1789438469,193898871,37,0,0,0,0.00,12.75
1789438470,193886139,30,0,1,0,0.00,6.19
1789438471,193892407,40,0,0,0,0.00,9.18
1789438472,194443669,44,0,0,0,2.00,21.21
1789438473,193796945,43,1,1,0,0.00,8.25
1789438474,193874212,49,0,0,0,0.00,10.31
1789438475,194701469,34,0,0,0,0.00,10.89
1789438476,193888746,33,0,0,0,0.00,6.25
1789438477,193796015,34,0,0,0,0.00,9.09
1789438478,193915281,38,0,0,0,0.00,11.00
1789438479,195683525,50,0,0,0,0.00,15.69
1789438480,193881815,46,1,1,0,0.00,12.12
1789438481,193888081,25,1,1,0,0.00,4.12
1789438482,194991334,51,0,0,0,0.00,11.34
1789438483,193875614,37,0,0,0,0.00,10.20
1789438484,193999879,38,0,0,0,0.00,7.14
1789438485,193881146,30,1,1,0,0.00,9.18
1789438486,193885412,47,0,0,0,0.00,14.56
1789438487,194673667,31,1,1,0,0.00,10.89
1789438488,193881943,41,1,1,0,0.00,8.33
1789438489,193889208,35,0,0,0,0.00,10.89
1789438490,193883473,36,0,1,0,0.00,12.00
1789438491,193953737,47,0,0,0,0.00,10.10
1789438492,193939002,13,0,0,0,0.00,1.04
1789438493,193886268,22,0,0,0,0.00,6.93
1789438494,193905532,53,0,0,0,0.00,11.34
1789438495,193888797,38,1,1,0,0.00,10.20
1789438496,193886061,25,0,0,0,0.00,3.12
1789438497,193730327,31,1,1,0,0.00,8.00
1789438498,193896588,26,0,0,0,0.00,7.00
1789438499,193795853,33,1,1,0,0.00,8.16
1789438500,193889116,30,0,0,0,0.00,6.19
1789438501,193882379,45,1,2,0,0.00,10.20
1789438502,193874643,24,0,0,0,0.00,8.00
1789438503,193879905,19,0,0,0,0.00,5.05
1789438504,193891168,42,0,0,0,0.00,5.32
1789438505,193900431,29,0,0,0,0.00,6.12
1789438506,193800695,72,2,3,0,0.00,17.17
1789438507,193916956,61,0,0,0,0.00,15.31
1789438508,193898218,55,0,0,0,0.00,11.46
1789438509,193869480,51,0,0,0,0.00,7.45
1789438510,193884742,37,0,0,0,0.00,8.16
1789438511,193667007,57,0,0,0,0.00,17.82
1789438512,193885266,33,0,0,0,0.00,7.07
1789438513,193890527,49,0,0,0,0.00,10.42
1789438514,193886788,33,1,1,0,0.00,7.14
1789438515,193783051,34,0,1,0,0.00,11.22
1789438516,193879311,40,2,1,0,0.00,7.29
1789438517,193881571,39,1,1,0,0.00,10.31
1789438518,193884832,32,0,0,0,0.00,6.19
1789438519,193888092,54,0,0,0,0.00,13.40
1789438520,193820354,49,0,0,0,0.00,10.42
1789438521,193880613,28,0,0,0,0.00,7.14
1789438522,193786874,34,1,0,0,0.00,9.00
1789438523,193902133,33,1,1,0,0.00,8.16
1789438524,193990391,33,0,0,0,0.00,8.08
1789438525,193845653,42,0,0,0,0.00,10.31
1789438526,193905912,38,0,0,0,0.00,7.22
1789438527,193891171,38,0,0,0,0.00,11.00
1789438528,196064403,35,0,0,0,2.00,5.26
1789438529,193890689,44,0,0,0,0.00,15.53
1789438530,193930948,32,0,0,0,0.00,9.00
1789438531,193901207,26,0,0,0,0.00,4.17
1789438532,195327447,38,1,1,0,0.00,20.41
1789438533,193900724,41,1,1,0,0.00,9.00
1789438534,193808983,55,0,0,0,0.00,6.67
1789438535,193876240,43,0,0,0,0.00,9.18
1789438536,193884498,32,0,0,0,0.00,7.14
1789438537,193900756,32,1,0,0,0.00,7.14
1789438538,193935013,4,0,0,0,0.00,1.01
1789438539,193890271,44,1,0,0,0.00,9.28
1789438540,193952527,58,0,0,0,0.00,15.00
1789438541,193867786,26,0,1,0,0.00,3.16
1789438542,193917042,32,1,0,0,0.00,7.14
1789438543,194029298,39,0,0,0,0.00,8.33
1789438544,194295551,46,0,0,0,0.00,12.12
1789438545,193933812,36,0,0,0,0.00,11.88
1789438546,193906069,37,0,0,0,0.00,11.22
1789438547,193878326,30,0,0,0,0.00,10.68
1789438548,193888582,42,0,0,0,0.00,12.87
1789438549,193883838,51,0,0,0,0.00,13.13
1789438550,193889094,38,0,0,0,0.00,10.89
1789438551,193884349,32,0,0,0,0.00,10.68
1789438552,193887605,32,0,0,0,0.00,5.26
1789438553,193899860,38,0,0,0,0.00,10.89
1789438554,193935115,37,0,0,0,0.00,6.32
1789438555,193880371,42,0,0,0,0.00,8.33
1789438556,193874626,32,1,1,0,0.00,5.21
1789438557,193891881,38,0,1,0,0.00,11.00
1789438558,193899135,35,1,1,0,0.00,10.00
1789438559,193903390,51,0,0,0,0.00,13.27
1789438560,193876645,43,0,0,0,0.00,12.87
1789438561,193905898,37,1,1,0,0.00,9.09
1789438562,193895153,19,2,3,0,0.00,7.00
1789438563,193888407,23,1,0,0,0.00,4.12
1789438564,193885661,32,0,0,0,0.00,9.80
1789438565,193899914,37,0,0,0,0.00,10.10
1789438566,194944155,63,0,0,0,0.00,14.29
1789438567,193882422,74,0,0,0,0.00,18.00
1789438568,193886675,43,0,0,0,0.00,11.00
1789438569,193930927,35,0,0,0,0.00,7.29
1789438570,193896181,35,0,0,0,0.00,6.25
1789438571,193898434,37,0,0,0,0.00,9.09
1789438572,193880687,50,0,0,0,0.00,12.24
1789438573,193920939,33,1,1,0,0.00,10.00
1789438574,194557183,49,1,1,0,0.00,12.12
1789438575,193899444,42,1,1,0,0.00,9.28
1789438576,193907696,43,0,0,0,0.00,10.20
1789438577,193922948,31,0,0,0,0.00,12.87
1789438578,193880200,26,0,0,0,0.00,3.16
1789438579,193880452,35,1,0,0,0.00,8.25
1789438580,193788705,46,0,0,0,0.00,7.37
1789438581,193900955,24,1,1,0,0.00,5.15
1789438582,193882206,45,0,0,0,0.00,8.25
1789438583,193885458,27,0,0,0,0.00,7.00
1789438584,193829709,39,1,1,0,0.00,12.00
1789438585,193905959,50,1,1,0,0.00,17.65
1789438586,193898210,37,0,0,0,0.00,11.00
1789438587,193933461,33,1,1,0,0.00,6.19
1789438588,193896712,36,1,1,0,0.00,11.00
1789438589,193948961,14,0,0,0,0.00,2.06
1789438590,193816213,27,0,0,0,0.00,4.12
1789438591,193792464,69,0,0,0,0.00,11.83
1789438592,193892712,59,0,0,0,0.00,14.14
1789438593,193893962,31,1,1,0,0.00,16.49
1789438594,193629215,37,1,1,0,0.00,11.00
1789438595,193785463,37,0,0,0,0.00,7.14
1789438596,193892711,38,0,1,0,0.00,11.76
1789438597,193898960,45,0,0,0,0.00,9.38
1789438598,193874210,33,0,0,0,0.00,11.00
1789438599,193912458,32,0,0,0,0.00,8.91
1789438600,193876708,36,0,0,0,0.00,8.25
1789438601,193901956,31,0,0,0,0.00,8.16
1789438602,193921205,28,0,0,0,0.00,6.12
1789438603,194723443,47,0,0,0,0.00,9.38
1789438604,196028675,42,0,0,0,0.00,9.28
1789438605,193875951,45,0,1,0,0.00,12.87
1789438606,194302193,37,0,0,0,0.00,7.22
1789438607,193911446,21,0,0,0,0.00,8.91
1789438608,193888695,32,0,0,0,0.00,15.53
1789438609,195200926,40,0,0,0,0.00,11.00
1789438610,193957189,37,0,0,0,0.00,8.25
1789438611,195341419,31,0,0,0,2.00,5.21
1789438612,193841685,56,0,0,0,0.00,6.52
1789438613,193884932,29,1,1,0,0.00,7.07
1789438614,193954178,41,0,0,0,0.00,5.38
1789438615,193883426,31,0,0,0,0.00,11.00
1789438616,193883673,33,0,0,0,0.00,9.00
1789438617,193872920,37,0,0,0,0.00,10.89
1789438618,193901166,35,0,0,0,0.00,8.08
1789438619,193887413,35,0,0,0,0.00,9.09
1789438620,193884659,36,0,0,0,0.00,10.00
1789438621,193892905,32,0,0,0,0.00,11.88
1789438622,193683154,46,0,0,0,0.00,20.41
1789438623,193894398,22,0,0,0,0.00,4.08
1789438624,193929643,39,0,0,0,0.00,11.76
1789438625,193885889,20,0,0,0,0.00,7.00
1789438626,193826136,32,0,0,0,0.00,5.21
1789438627,193782382,68,1,1,0,0.00,10.75
1789438628,193913625,49,0,0,0,0.00,13.00
1789438629,193883871,40,1,2,0,0.00,10.20
1789438630,193897116,37,0,0,0,0.00,8.25
1789438631,193893361,32,1,1,0,0.00,10.78
1789438632,193907606,39,0,0,0,0.00,5.32
1789438633,193803852,38,0,0,0,0.00,11.00
1789438634,193922095,45,0,0,0,0.00,12.87
1789438635,193879340,42,0,1,0,0.00,8.25
1789438636,193881584,33,0,0,0,0.00,4.21
1789438637,195258811,50,0,0,0,0.00,12.24
1789438638,193933072,38,1,1,0,0.00,10.89
1789438639,195391297,39,0,0,0,0.00,12.24
1789438640,193801561,36,0,0,0,0.00,12.62
1789438641,193932803,34,1,1,0,0.00,11.88
1789438642,193916047,45,0,0,0,0.00,12.00
1789438643,193893291,39,0,0,0,0.00,9.18
1789438644,195260517,39,0,0,0,0.00,9.09
1789438645,193790779,45,0,0,0,0.00,11.34
1789438646,193888021,28,0,1,0,0.00,6.12
1789438647,193896264,28,0,0,0,0.00,7.14
1789438648,195288489,37,1,1,0,0.00,10.89
1789438649,193875750,33,0,0,0,0.00,10.78
1789438650,193699995,39,0,0,0,0.00,8.25
1789438651,193911234,46,0,1,0,0.00,14.71
1789438652,193876477,34,1,1,0,0.00,8.16
1789438653,193942719,40,0,0,0,0.00,21.00
1789438654,193886962,39,0,0,0,0.00,7.22
1789438655,193871204,45,1,1,0,0.00,9.28
1789438656,193839446,37,0,0,0,0.00,10.00
1789438657,193914687,28,0,0,0,0.00,8.08
1789438658,193887929,30,1,0,0,0.00,5.15
1789438659,193895171,37,0,0,0,0.00,11.76
1789438660,193892412,42,0,0,0,0.00,10.10
1789438661,193888654,52,0,0,0,0.00,12.24
1789438662,193872895,40,0,0,0,0.00,10.20
1789438663,193873136,29,0,0,0,0.00,6.12
1789438664,195360358,36,0,0,0,4.00,8.25
1789438665,193809619,49,0,0,0,0.00,9.38
1789438666,193799860,29,0,0,0,0.00,6.19
1789438667,193811100,44,0,0,0,0.00,13.73
1789438668,194353334,46,0,0,0,0.00,9.28
1789438669,205911427,30,0,0,0,0.00,12.62
1789438670,193688823,43,0,0,0,0.00,10.42
1789438671,193679063,43,0,0,0,0.00,21.43
1789438672,193888301,34,0,0,0,0.00,5.15
1789438673,193800542,33,1,2,0,0.00,8.08
1789438674,193886781,30,0,0,0,0.00,6.12
1789438675,193876021,34,0,0,0,0.00,6.25
1789438676,193874260,39,0,0,0,0.00,10.10
1789438677,193881500,30,2,2,0,0.00,10.78
1789438678,193834740,35,0,0,0,0.00,13.46
1789438679,193794979,68,0,0,0,0.00,22.33
1789438680,194379211,56,0,0,0,0.00,18.45
1789438681,193793458,66,0,1,0,0.00,17.71
1789438682,193878696,35,0,0,0,0.00,12.00
1789438683,193881934,24,0,0,0,0.00,3.12
1789438684,193880173,30,0,0,0,0.00,5.15
1789438685,193873412,30,0,0,0,0.00,8.00
1789438686,195430630,90,1,2,0,0.00,22.22
1789438687,193785890,84,1,1,0,0.00,23.08
1789438688,193902127,64,0,0,0,0.00,15.31
1789438689,193926365,19,0,0,0,0.00,6.00
1789438690,195283585,33,0,0,0,0.00,7.07
1789438691,193878841,54,0,0,0,0.00,14.14
1789438692,193890079,39,0,0,0,0.00,5.38
1789438693,193873317,41,1,1,0,0.00,13.73
1789438694,193918554,42,0,0,0,0.00,6.32
1789438695,193901792,41,2,2,0,0.00,7.37
1789438696,193883029,34,0,0,0,0.00,6.12
1789438697,193878267,40,0,1,0,0.00,11.00
1789438698,193894503,30,0,0,0,0.00,8.08
1789438699,193883741,36,1,1,0,0.00,7.29
1789438700,193676980,29,1,1,0,0.00,11.11
1789438701,193802216,51,0,0,0,0.00,14.71
1789438702,193924451,35,0,1,0,0.00,6.25
1789438703,193790689,39,0,0,0,0.00,7.22
1789438704,194478917,37,0,1,0,0.00,10.00
1789438705,193891161,40,0,0,0,0.00,13.00
1789438706,193891397,27,1,1,0,0.00,8.00
1789438707,193942633,37,0,0,0,0.00,9.09
1789438708,195746846,14,0,0,0,0.00,4.00
1789438709,193895105,59,0,0,0,0.00,15.84
1789438710,193928341,44,0,0,0,0.00,10.20
1789438711,193931577,38,2,2,0,0.00,8.33
1789438712,193902813,43,0,0,0,0.00,12.87
1789438713,193670051,47,0,0,0,0.00,23.30
1789438714,193912283,41,1,1,0,0.00,10.20
1789438715,193793520,37,0,0,0,0.00,11.00
1789438716,193788756,40,0,0,0,0.00,10.89
1789438717,193904989,33,1,0,0,0.00,9.09
1789438718,193880225,33,0,0,0,0.00,10.78
1789438719,193874460,33,0,0,0,0.00,6.19
1789438720,193917694,42,0,0,0,0.00,11.00
1789438721,193891929,45,0,0,0,0.00,9.09
1789438722,193880164,23,1,1,0,0.00,6.06
1789438723,193884398,39,0,0,0,0.00,12.75
1789438724,193892633,35,0,0,0,0.00,12.62
1789438725,193914867,47,0,0,0,0.00,17.14
1789438726,193804102,39,0,0,0,0.00,10.10
1789438727,193798336,40,0,1,0,0.00,7.29
1789438728,193885569,41,0,0,0,0.00,8.25
1789438729,193881803,33,0,0,0,0.00,11.76
1789438730,193901037,48,1,1,0,0.00,14.85
1789438731,193949270,27,0,0,0,0.00,10.00
1789438732,193874504,36,0,0,0,0.00,5.26
1789438733,194018736,42,0,1,0,0.00,11.88
1789438734,193885971,37,0,0,0,0.00,8.25
1789438735,193883205,34,0,0,0,0.00,13.46
1789438736,195306420,31,0,0,0,0.00,8.00
1789438737,193893671,45,0,0,0,0.00,10.20
1789438738,193875904,37,0,0,0,0.00,11.88
1789438739,193887137,27,1,1,0,0.00,4.12
1789438740,193875370,36,0,0,0,0.00,7.29
1789438741,193908602,39,0,0,0,0.00,11.11
1789438742,193929834,38,1,1,0,0.00,7.22
1789438743,193890067,25,0,0,0,0.00,3.12
1789438744,193885300,23,0,0,0,0.00,3.12
1789438745,193932531,34,2,2,0,0.00,12.62
1789438746,195894738,59,0,0,0,0.00,15.84
1789438747,196191967,68,0,0,0,0.00,18.00
1789438748,193943227,37,0,0,0,0.00,10.10
1789438749,194252455,38,1,0,0,2.00,9.18
1789438750,193880692,36,1,0,0,0.00,8.25
1789438751,193781925,34,0,0,0,0.00,7.22
1789438752,193879155,45,1,1,0,0.00,8.33
1789438753,193612390,52,0,0,0,0.00,11.46
1789438754,193898618,37,0,0,0,0.00,9.18
1789438755,193878849,36,0,1,0,0.00,7.22
1789438756,193892080,44,0,0,0,0.00,8.33
1789438757,193807313,45,0,0,0,0.00,11.22
1789438758,193885543,44,0,0,0,0.00,11.88
1789438759,193883774,30,0,0,0,0.00,6.19
1789438760,193882004,39,1,1,0,0.00,11.00
1789438761,193895235,33,0,0,0,0.00,11.88
1789438762,193888466,26,0,0,0,0.00,9.18
1789438763,193896696,31,0,0,0,0.00,3.19
1789438764,193948926,31,0,0,0,0.00,8.08
1789438765,193952156,26,0,0,0,0.00,8.00
1789438766,193930387,30,0,0,0,0.00,4.21
1789438767,193878618,34,0,0,0,0.00,7.14
1789438768,194354841,40,1,1,0,0.00,10.20
1789438769,193888077,39,2,2,0,0.00,8.25
1789438770,193881307,47,0,0,0,0.00,9.28
1789438771,193887537,41,1,1,0,0.00,8.33
1789438772,193896767,47,0,0,0,0.00,12.12
1789438773,193674999,36,0,0,0,0.00,19.19
1789438774,193906226,40,0,1,0,0.00,10.89
1789438775,193894455,34,0,0,0,0.00,9.09
1789438776,193928684,28,0,0,0,0.00,6.06
1789438777,193878914,41,0,0,0,0.00,9.38
1789438778,193883143,42,1,1,0,0.00,12.12
1789438779,193880372,42,0,0,0,0.00,12.00
1789438780,193881601,35,1,0,0,0.00,8.08
1789438781,193874830,41,0,0,0,0.00,9.28
1789438782,193881058,40,0,0,0,0.00,9.18
1789438783,196383255,38,1,1,0,2.00,11.00
1789438784,193881516,25,0,0,0,0.00,6.06
1789438785,193883744,42,0,1,0,0.00,16.19
1789438786,193874973,43,0,2,0,0.00,9.18
1789438787,193874201,46,0,0,0,0.00,12.00
1789438788,193896429,33,0,0,0,0.00,8.16
1789438789,193874657,32,0,0,0,0.00,9.09
1789438790,193897885,30,0,0,0,0.00,5.21
1789438791,196720077,51,0,0,0,2.00,13.13
1789438792,193930340,35,0,0,0,0.00,9.09
1789438793,193878569,35,0,1,0,0.00,9.47
1789438794,193957795,41,0,0,0,0.00,7.29
1789438795,193930023,44,1,1,0,0.00,14.71
1789438796,193877251,29,0,0,0,0.00,6.12
1789438797,193937478,33,1,1,0,0.00,9.00
1789438798,193897706,29,1,1,0,0.00,6.19
1789438799,193903933,43,0,0,0,0.00,10.00
1789438800,193911160,28,0,0,0,0.00,9.90
1789438801,193911387,41,0,0,0,0.00,11.00
1789438802,193955613,31,0,0,0,0.00,6.19
1789438803,193886841,25,0,15,0,0.00,8.16
1789438804,193880068,48,0,49,0,0.00,14.58
1789438805,193874294,28,0,9,0,0.00,3.23
1789438806,193799522,83,0,0,0,0.00,20.00
1789438807,193909747,44,0,0,0,0.00,12.12
1789438808,193880974,49,0,0,0,0.00,10.20
1789438809,193876200,41,0,0,0,0.00,11.00
1789438810,193885426,32,0,0,0,0.00,9.00
1789438811,193892652,43,1,1,0,0.00,7.45
1789438812,195361860,59,1,1,0,0.00,14.14
1789438813,193806105,49,0,0,0,0.00,13.13
1789438814,193886330,41,0,0,0,0.00,11.88
1789438815,193934555,42,0,1,0,0.00,10.31
1789438816,193931781,42,0,0,0,0.00,12.87
1789438817,195330989,43,3,2,0,0.00,12.00
1789438818,193901233,33,0,0,0,0.00,5.21
1789438819,193874458,33,0,0,0,0.00,8.16
1789438820,193890684,39,0,0,0,0.00,10.10
1789438821,193901909,40,0,0,0,0.00,11.00
1789438822,193879134,41,0,0,0,0.00,9.18
1789438823,196652324,36,0,0,0,2.00,9.09
1789438824,194026582,51,0,0,0,0.00,16.00
1789438825,193880809,28,1,1,0,0.00,8.08
1789438826,193903034,44,0,0,0,0.00,7.37
1789438827,195554237,32,0,0,0,0.00,8.08
1789438828,193924483,34,0,1,0,0.00,9.09
1789438829,193883708,36,0,0,0,0.00,12.00
1789438830,193783934,35,0,1,0,0.00,8.16
1789438831,193872157,27,0,0,0,0.00,3.16
1789438832,194918368,49,0,0,0,0.00,13.13
1789438833,193678608,28,0,0,0,0.00,14.89
1789438834,193883830,23,0,0,0,0.00,6.93
1789438835,193882054,45,1,1,0,0.00,10.20
